#     z[km]           P[bar]         T[K]
 300
 214 1.780936455e+02 9.150637063e-11 2.672548849e+02 
 215 1.789297659e+02 8.010108191e-11 2.686048013e+02 
 216 1.797658863e+02 7.012871510e-11 2.699484880e+02 
 217 1.806020067e+02 6.140768412e-11 2.712858413e+02 
 218 1.814381271e+02 5.377962666e-11 2.726167574e+02 
 219 1.822742475e+02 4.710640516e-11 2.739411328e+02 
 220 1.831103679e+02 4.126749891e-11 2.752588636e+02 
 221 1.839464883e+02 3.615773591e-11 2.765698461e+02 
 222 1.847826087e+02 3.168531961e-11 2.778739766e+02 
 223 1.856187291e+02 2.777011187e-11 2.791711514e+02 
 224 1.864548495e+02 2.434213847e-11 2.804612668e+02 
 225 1.872909699e+02 2.134028818e-11 2.817442190e+02 
 226 1.881270903e+02 1.871117980e-11 2.830199044e+02 
 227 1.889632107e+02 1.640817557e-11 2.842882192e+02 
 228 1.897993311e+02 1.439052162e-11 2.855490597e+02 
 229 1.906354515e+02 1.262259904e-11 2.868023221e+02 
 230 1.914715719e+02 1.107327119e-11 2.880479029e+02 
 231 1.923076923e+02 9.715314686e-12 2.892856981e+02 
 232 1.931438127e+02 8.524923397e-12 2.905156042e+02 
 233 1.939799331e+02 7.481275777e-12 2.917375174e+02 
 234 1.948160535e+02 6.566157538e-12 2.929513340e+02 
 235 1.956521739e+02 5.763632438e-12 2.941569503e+02 
 236 1.964882943e+02 5.059755013e-12 2.953542625e+02 
 237 1.973244147e+02 4.442319850e-12 2.965431669e+02 
 238 1.981605351e+02 3.900642718e-12 2.977235599e+02 
 239 1.989966555e+02 3.425369466e-12 2.988953376e+02 
 240 1.998327759e+02 3.008309135e-12 3.000583965e+02 
 241 2.006688963e+02 2.642288186e-12 3.012126327e+02 
 242 2.015050167e+02 2.321023154e-12 3.023579425e+02 
 243 2.023411371e+02 2.039009371e-12 3.034942223e+02 
 244 2.031772575e+02 1.791423712e-12 3.046213682e+02 
 245 2.040133779e+02 1.574039594e-12 3.057392767e+02 
 246 2.048494983e+02 1.383152650e-12 3.068478439e+02 
 247 2.056856187e+02 1.215515747e-12 3.079469661e+02 
